person_id,record_date,age,experience_years,unit_id,role,role_difficulty_score,duty_hours,overtime_hours,shift_type,night_shift,consecutive_work_days,consecutive_night_shifts,leave_requested,leave_days,leave_type,leave_approved,days_since_last_leave,deployment_status,deployment_duration_days,recent_deployment,transfer_event,days_since_transfer,deployment_hardship_score,sleep_hours,sleep_quality,mood_score,stress_score,fatigue_score,help_requested,avg_duty_hours_30d,night_shifts_30d,leave_days_30d,leave_requests_30d,leave_frequency,duty_hours_deviation,sleep_deviation,stress_deviation,mood_deviation,leave_deviation,night_shift_deviation,workload_deviation,wellness_trend,stress_trend,sleep_trend,risk_probability,risk_score,risk_category,contributing_factors,factor_impacts,factor_directions,recommendations,recommendation_reasons,model_version,prediction_timestamp,welfare_concern_30d
P0072,2026-03-05,40,14,UNIT-12,Junior Officer,40,7.4,0.2,Night,1,6,5,0,0,None,0,21,Not Deployed,0,0,0,233,12.3,5.2,6,6,7,5,0,7.2,4,2,1,0.25,0.54,-0.3,0.44,0.56,-9.22,0.22,0.4,Improving,Stable,Stable,0.686,69,HIGH,Night-duty frequency | Sleep decline | Average duty hours,38 | 24 | 7,Increasing | Declining | Increasing,Review night-duty schedule | Wellness check-in focused on sleep and recovery,Frequent night shifts in the past 30 days | Sleep duration/quality declining from baseline,synthetic-model-v1,2026-03-06 03:00:00,0
P0073,2026-01-01,48,18,UNIT-11,Senior Officer,70,7.6,0.0,Day,0,4,0,0,0,None,0,21,Not Deployed,0,0,0,148,10.5,7.0,8,7,4,3,0,7.6,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Stable,Stable,Stable,0.499,50,MODERATE,Role difficulty,50,High,Routine monitoring,No significant risk indicators detected this period,synthetic-model-v1,2026-01-02 03:00:00,1
P0073,2026-01-08,48,18,UNIT-11,Senior Officer,70,8.5,0.0,Day,0,4,0,0,0,None,0,28,Not Deployed,0,0,0,155,14.2,6.8,8,7,4,3,0,8.05,0,0,0,0.0,0.9,-0.2,0.0,0.0,7.0,0.0,0.9,Stable,Stable,Stable,0.481,48,MODERATE,Average duty hours | Leave gap | Role difficulty,21 | 16 | 12,Increasing | Increasing | High,Routine monitoring,No significant risk indicators detected this period,synthetic-model-v1,2026-01-09 03:00:00,1
P0073,2026-01-15,48,18,UNIT-11,Senior Officer,70,8.1,0.3,Day,0,4,0,0,0,None,0,35,Not Deployed,0,0,0,162,12.4,7.0,8,6,6,3,0,8.07,0,0,0,0.0,0.05,0.1,2.0,-1.0,10.5,0.0,0.35,Declining,Declining,Stable,0.532,53,MODERATE,Leave gap | Mood decline | Role difficulty | Average duty hours,25 | 20 | 7 | 1,Increasing | Declining | High | Increasing,Routine monitoring,No significant risk indicators detected this period,synthetic-model-v1,2026-01-16 01:00:00,0
P0073,2026-01-22,48,18,UNIT-11,Senior Officer,70,7.7,0.9,Day,0,4,0,1,1,Earned,1,7,Not Deployed,0,0,0,169,11.7,7.7,8,7,5,3,0,7.98,0,1,1,0.25,-0.37,0.77,0.33,0.33,-21.0,0.0,0.43,Stable,Declining,Improving,0.343,34,MODERATE,Role difficulty,34,High,Routine monitoring,No significant risk indicators detected this period,synthetic-model-v1,2026-01-23 01:00:00,0
P0073,2026-01-29,48,18,UNIT-11,Senior Officer,70,9.5,0.3,Rotating,0,3,0,0,0,None,0,14,Not Deployed,0,0,0,176,11.2,7.5,8,7,4,2,0,8.45,0,1,1,0.25,1.52,0.38,-0.75,0.25,-8.75,0.0,1.53,Improving,Improving,Improving,0.526,53,MODERATE,Average duty hours | Role difficulty,45 | 8,Increasing | High,Workload review,Duty hours elevated relative to personal baseline,synthetic-model-v1,2026-01-30 01:00:00,1
P0073,2026-02-05,48,18,UNIT-11,Senior Officer,70,8.9,0.4,Rotating,1,2,2,0,0,None,0,21,Not Deployed,0,0,0,183,11.2,7.2,6,7,5,3,0,8.55,1,1,1,0.25,0.62,0.0,0.4,0.2,0.0,1.0,0.72,Declining,Stable,Declining,0.344,34,MODERATE,Average duty hours | Role difficulty,24 | 10,Increasing | High,Routine monitoring,No significant risk indicators detected this period,synthetic-model-v1,2026-02-06 02:00:00,0
P0073,2026-02-12,48,18,UNIT-11,Senior Officer,70,8.9,2.3,Rotating,0,1,0,0,0,None,0,28,Not Deployed,0,0,0,190,9.8,7.7,8,6,5,4,0,8.75,1,1,1,0.25,0.52,0.5,0.33,-0.83,7.0,-0.17,2.5,Declining,Declining,Stable,0.368,37,MODERATE,Mood decline | Average duty hours | Leave gap | Role difficulty,12 | 12 | 7 | 6,Declining | Increasing | Increasing | High,Routine monitoring,No significant risk indicators detected this period,synthetic-model-v1,2026-02-13 05:00:00,0
P0073,2026-02-19,48,18,UNIT-11,Senior Officer,70,8.8,2.5,Rotating,1,1,1,0,0,None,0,35,Not Deployed,0,0,0,197,10.7,6.6,6,6,6,4,0,9.02,2,0,0,0.0,0.34,-0.67,1.29,-0.71,13.0,0.86,2.24,Declining,Declining,Declining,0.553,55,HIGH,Leave gap | Sleep decline | Night-duty frequency | Mood decline | Average duty hours,16 | 13 | 10 | 9 | 7,Increasing | Declining | Increasing | Declining | Increasing,Wellness check-in focused on sleep and recovery,Sleep duration/quality declining from baseline,synthetic-model-v1,2026-02-20 05:00:00,0
P0073,2026-02-26,48,18,UNIT-11,Senior Officer,70,8.1,0.0,Day,0,2,0,0,0,None,0,42,Not Deployed,0,0,0,204,12.3,6.6,6,6,6,3,0,8.68,2,0,0,0.0,-0.4,-0.59,1.12,-0.62,18.38,-0.25,-1.24,Declining,Declining,Declining,0.451,45,MODERATE,Leave gap | Sleep decline | Night-duty frequency | Mood decline | Role difficulty,20 | 8 | 7 | 6 | 4,Increasing | Declining | Increasing | Declining | High,Consider leave/recovery review | Wellness check-in focused on sleep and recovery,Prolonged gap since last leave taken | Sleep duration/quality declining from baseline,synthetic-model-v1,2026-02-27 03:00:00,0
P0073,2026-03-05,48,18,UNIT-11,Senior Officer,70,9.6,0.5,Day,0,3,0,1,3,Earned,0,49,Not Deployed,0,0,0,211,15.4,6.3,7,7,5,3,0,8.85,1,3,1,0.25,1.14,-0.82,0.0,0.44,23.33,-0.22,0.9,Improving,Improving,Stable,0.523,52,MODERATE,Average duty hours | Sleep decline | Leave gap | Role difficulty,21 | 15 | 12 | 4,Increasing | Declining | Increasing | High,Workload review | Wellness check-in focused on sleep and recovery,Duty hours elevated relative to personal baseline | Sleep duration/quality declining from baseline,synthetic-model-v1,2026-03-06 01:00:00,0
P0074,2026-01-01,40,14,UNIT-10,Senior Officer,70,8.8,0.5,Day,0,2,0,0,0,None,0,43,Not Deployed,0,0,0,382,15.8,7.9,7,6,5,4,0,8.8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Stable,Stable,Stable,0.511,51,MODERATE,Leave gap | Role difficulty | Average duty hours,39 | 7 | 5,Increasing | High | Increasing,Consider leave/recovery review,Prolonged gap since last leave taken,synthetic-model-v1,2026-01-02 01:00:00,1
P0074,2026-01-08,40,14,UNIT-10,Senior Officer,70,9.9,1.2,Day,0,2,0,1,4,Casual,1,7,Not Deployed,0,0,0,389,14.7,7.7,6,6,5,2,0,9.35,0,4,1,0.5,1.1,-0.2,0.0,0.0,-36.0,0.0,1.8,Improving,Stable,Stable,0.593,59,HIGH,Average duty hours | Role difficulty,51 | 9,Increasing | High,Workload review,Duty hours elevated relative to personal baseline,synthetic-model-v1,2026-01-09 05:00:00,1
P0074,2026-01-15,40,14,UNIT-10,Senior Officer,70,9.5,0.0,Day,0,1,0,0,0,None,0,14,Not Deployed,0,0,0,396,18.4,7.2,6,6,6,4,0,9.4,0,4,1,0.33,0.15,-0.6,1.0,0.0,-11.0,0.0,-0.7,Declining,Declining,Declining,0.551,55,HIGH,Average duty hours | Sleep decline | Role difficulty,26 | 21 | 9,Increasing | Declining | High,Wellness check-in focused on sleep and recovery,Sleep duration/quality declining from baseline,synthetic-model-v1,2026-01-16 02:00:00,1
P0074,2026-01-22,40,14,UNIT-10,Senior Officer,70,10.0,0.5,Day,0,2,0,0,0,None,0,21,Not Deployed,0,0,0,403,16.3,7.5,5,5,8,5,0,9.55,0,4,1,0.25,0.6,-0.1,2.67,-1.0,-0.33,0.0,0.53,Declining,Declining,Stable,0.551,55,HIGH,Average duty hours | Mood decline | Role difficulty,32 | 17 | 6,Increasing | Declining | High,Workload review,Duty hours elevated relative to personal baseline,synthetic-model-v1,2026-01-23 05:00:00,0
P0074,2026-01-29,40,14,UNIT-10,Senior Officer,70,9.7,0.8,Day,0,1,0,0,0,None,0,28,Not Deployed,0,0,0,410,14.3,8.3,7,7,6,4,0,9.77,0,4,1,0.25,0.15,0.73,0.0,1.25,6.75,0.0,0.4,Improving,Stable,Improving,0.554,55,HIGH,Average duty hours | Leave gap | Role difficulty,33 | 13 | 9,Increasing | Increasing | High,Workload review,Duty hours elevated relative to personal baseline,synthetic-model-v1,2026-01-30 03:00:00,1
P0074,2026-02-05,40,14,UNIT-10,Senior Officer,70,8.9,0.2,Day,0,1,0,0,0,None,0,35,Deployed,7,1,0,417,39.0,7.3,4,5,7,5,0,9.52,0,0,0,0.0,-0.68,-0.42,1.0,-1.0,12.4,0.0,-1.08,Declining,Improving,Stable,0.518,52,MODERATE,Recent deployment | Leave gap | Mood decline | Sleep decline | Deployment hardship,16 | 13 | 10 | 7 | 6,Increasing | Increasing | Declining | Declining | High,Wellness check-in focused on sleep and recovery,Sleep duration/quality declining from baseline,synthetic-model-v1,2026-02-06 05:00:00,0
P0074,2026-02-12,40,14,UNIT-10,Senior Officer,70,10.2,1.3,Night,1,1,1,0,0,None,0,42,Deployed,14,0,0,424,46.3,7.5,6,6,7,4,0,9.7,1,0,0,0.0,0.73,-0.15,0.83,0.17,17.33,1.0,1.5,Declining,Declining,Declining,0.666,67,HIGH,Average duty hours | Leave gap | Deployment hardship | Role difficulty,26 | 25 | 12 | 4,Increasing | Increasing | High | High,Workload review | Consider leave/recovery review,Duty hours elevated relative to personal baseline | Prolonged gap since last leave taken,synthetic-model-v1,2026-02-13 01:00:00,1
P0074,2026-02-19,40,14,UNIT-10,Senior Officer,70,11.6,2.4,Night,1,1,2,0,0,None,0,49,Deployed,21,0,0,431,56.9,7.0,5,6,7,4,0,10.1,2,0,0,0.0,2.03,-0.63,0.71,0.14,21.86,0.86,3.79,Improving,Stable,Stable,0.656,66,HIGH,Average duty hours | Leave gap | Deployment hardship | Sleep decline | Night-duty frequency,28 | 18 | 10 | 6 | 4,Increasing | Increasing | High | Declining | Increasing,Workload review | Consider leave/recovery review | Wellness check-in focused on sleep and recovery | Review deployment welfare support,Duty hours elevated relative to personal baseline | Prolonged gap since last leave taken | Sleep duration/quality declining from baseline | High deployment hardship score,synthetic-model-v1,2026-02-20 05:00:00,1
P0074,2026-02-26,40,14,UNIT-10,Senior Officer,70,10.5,1.1,Night,1,1,4,0,0,None,0,56,Not Deployed,0,0,0,438,41.6,6.9,6,5,8,5,0,10.3,3,0,0,0.0,0.68,-0.65,1.62,-0.88,26.12,0.75,0.91,Declining,Declining,Declining,0.714,71,HIGH,Leave gap | Average duty hours | Night-duty frequency | Sleep decline | Mood decline,28 | 18 | 11 | 7 | 6,Increasing | Increasing | Increasing | Declining | Declining,Workload review | Review night-duty schedule | Consider leave/recovery review | Wellness check-in focused on sleep and recovery,Duty hours elevated relative to personal baseline | Frequent night shifts in the past 30 days | Prolonged gap since last leave taken | Sleep duration/quality declining from baseline,synthetic-model-v1,2026-02-27 03:00:00,0
P0074,2026-03-05,40,14,UNIT-10,Senior Officer,70,11.1,1.6,Rotating,1,2,5,0,0,None,0,63,Not Deployed,0,0,0,445,29.5,7.0,7,5,8,5,0,10.85,4,0,0,0.0,1.2,-0.48,1.44,-0.78,30.22,0.67,1.91,Stable,Declining,Stable,0.561,56,HIGH,Leave gap | Average duty hours | Night-duty frequency | Mood decline | Sleep decline,22 | 16 | 11 | 4 | 3,Increasing | Increasing | Increasing | Declining | Declining,Workload review | Review night-duty schedule | Consider leave/recovery review | Wellness check-in focused on sleep and recovery,Duty hours elevated relative to personal baseline | Frequent night shifts in the past 30 days | Prolonged gap since last leave taken | Sleep duration/quality declining from baseline,synthetic-model-v1,2026-03-06 03:00:00,0
P0075,2026-01-01,29,3,UNIT-11,Junior Officer,40,12.8,3.3,Rotating,1,6,2,0,0,None,0,22,Not Deployed,0,0,0,349,14.8,7.1,8,7,5,4,0,12.8,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Stable,Stable,Stable,0.265,26,LOW,Average duty hours,26,Increasing,Workload review,Duty hours elevated relative to personal baseline,synthetic-model-v1,2026-01-02 03:00:00,0
P0075,2026-01-08,29,3,UNIT-11,Junior Officer,40,12.7,2.9,Rotating,0,6,1,1,3,Earned,1,7,Not Deployed,0,0,0,356,15.4,8.5,7,6,5,3,0,12.75,1,3,1,0.5,-0.1,1.4,0.0,-1.0,-15.0,-1.0,-0.5,Declining,Stable,Improving,0.298,30,MODERATE,Average duty hours | Mood decline,24 | 6,Increasing | Declining,Workload review,Duty hours elevated relative to personal baseline,synthetic-model-v1,2026-01-09 02:00:00,0
P0075,2026-01-15,29,3,UNIT-11,Junior Officer,40,13.1,5.0,Day,0,7,0,0,0,None,0,14,Not Deployed,0,0,0,363,13.1,8.4,8,8,5,3,0,12.87,1,3,1,0.33,0.35,0.6,0.0,1.5,-0.5,-0.5,2.25,Improving,Stable,Improving,0.576,58,HIGH,Average duty hours,58,Increasing,Workload review,Duty hours elevated relative to personal baseline,synthetic-model-v1,2026-01-16 04:00:00,1
P0075,2026-01-22,29,3,UNIT-11,Junior Officer,40,13.4,1.9,Day,0,7,0,0,0,None,0,21,Not Deployed,0,0,0,370,10.6,7.3,7,7,5,3,0,13.0,1,3,1,0.25,0.53,-0.7,0.0,0.0,6.67,-0.33,-1.3,Improving,Stable,Declining,0.348,35,MODERATE,Average duty hours | Sleep decline,29 | 6,Increasing | Declining,Workload review | Wellness check-in focused on sleep and recovery,Duty hours elevated relative to personal baseline | Sleep duration/quality declining from baseline,synthetic-model-v1,2026-01-23 04:00:00,1
P0075,2026-01-29,29,3,UNIT-11,Junior Officer,40,12.4,2.5,Day,0,7,0,0,0,None,0,28,Not Deployed,0,0,0,377,9.1,7.9,7,7,5,3,0,12.9,0,3,1,0.25,-0.6,0.08,0.0,0.0,12.0,-0.25,-1.38,Declining,Stable,Declining,0.475,48,MODERATE,Average duty hours | Leave gap,42 | 5,Increasing | Increasing,Workload review,Duty hours elevated relative to personal baseline,synthetic-model-v1,2026-01-30 05:00:00,1
P0075,2026-02-05,29,3,UNIT-11,Junior Officer,40,13.0,4.8,Day,0,8,0,1,2,Other,1,7,Not Deployed,0,0,0,384,8.8,6.8,6,7,6,3,0,12.98,0,2,1,0.25,0.12,-1.04,1.0,0.0,-11.4,-0.2,1.8,Declining,Declining,Declining,0.419,42,MODERATE,Average duty hours | Sleep decline | Consecutive work days,27 | 9 | 6,Increasing | Declining | Increasing,Workload review | Wellness check-in focused on sleep and recovery,Duty hours elevated relative to personal baseline | Sleep duration/quality declining from baseline,synthetic-model-v1,2026-02-06 05:00:00,1
P0075,2026-02-12,29,3,UNIT-11,Junior Officer,40,13.8,3.1,Day,0,8,0,0,0,None,0,14,Deployed,7,1,0,391,58.6,6.5,6,6,7,5,0,13.15,0,2,1,0.25,0.9,-1.17,1.83,-1.0,-2.5,-0.17,0.6,Declining,Declining,Declining,0.607,61,HIGH,Average duty hours | Deployment hardship | Sleep decline | Recent deployment | Mood decline,30 | 9 | 9 | 8 | 5,Increasing | High | Declining | Increasing | Declining,Workload review | Wellness check-in focused on sleep and recovery | Review deployment welfare support,Duty hours elevated relative to personal baseline | Sleep duration/quality declining from baseline | High deployment hardship score,synthetic-model-v1,2026-02-13 03:00:00,1
P0075,2026-02-19,29,3,UNIT-11,Junior Officer,40,14.0,4.7,Day,0,7,0,0,0,None,0,21,Deployed,14,0,0,398,61.9,7.6,4,4,8,5,0,13.3,0,2,1,0.25,0.97,0.1,2.57,-2.86,4.86,-0.14,2.31,Declining,Declining,Improving,0.633,63,HIGH,Average duty hours | Mood decline | Deployment hardship,36 | 16 | 11,Increasing | Declining | High,Workload review | Review deployment welfare support,Duty hours elevated relative to personal baseline | High deployment hardship score,synthetic-model-v1,2026-02-20 04:00:00,0
P0075,2026-02-26,29,3,UNIT-11,Junior Officer,40,13.3,2.3,Day,0,7,0,0,0,None,0,28,Deployed,21,0,0,405,59.5,7.6,6,6,8,5,0,13.52,0,2,1,0.25,0.15,0.09,2.25,-0.5,11.25,-0.12,-1.08,Stable,Declining,Improving,0.74,74,HIGH,Average duty hours | Deployment hardship | Leave gap | Mood decline,47 | 18 | 5 | 5,Increasing | High | Increasing | Declining,Workload review | Review deployment welfare support,Duty hours elevated relative to personal baseline | High deployment hardship score,synthetic-model-v1,2026-02-27 05:00:00,1
P0075,2026-03-05,29,3,UNIT-11,Junior Officer,40,14.0,3.4,Day,0,6,0,1,6,Casual,1,7,Deployed,28,0,0,412,67.7,7.8,4,4,9,6,0,13.78,0,6,1,0.25,0.83,0.28,3.0,-2.44,-11.0,-0.11,0.84,Declining,Declining,Stable,0.733,73,HIGH,Average duty hours | Mood decline | Deployment hardship | Fatigue level,38 | 15 | 15 | 5,Increasing | Declining | High | Increasing,Workload review | Review deployment welfare support,Duty hours elevated relative to personal baseline | High deployment hardship score,synthetic-model-v1,2026-03-06 01:00:00,1
P0076,2026-01-01,34,4,UNIT-09,Junior Officer,40,8.5,0.4,Day,0,2,0,0,0,None,0,27,Not Deployed,0,0,0,487,18.6,6.5,5,7,7,4,0,8.5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Stable,Stable,Stable,0.548,55,HIGH,Leave gap,55,Increasing,Routine monitoring,No significant risk indicators detected this period,synthetic-model-v1,2026-01-02 03:00:00,0
P0076,2026-01-08,34,4,UNIT-09,Junior Officer,40,8.3,0.0,Day,0,3,0,0,0,None,0,34,Not Deployed,0,0,0,494,16.8,7.2,6,7,6,3,0,8.4,0,0,0,0.0,-0.2,0.7,-1.0,0.0,7.0,0.0,-0.6,Improving,Improving,Improving,0.571,57,HIGH,Leave gap,57,Increasing,Routine monitoring,No significant risk indicators detected this period,synthetic-model-v1,2026-01-09 04:00:00,1
P0076,2026-01-15,34,4,UNIT-09,Junior Officer,40,8.2,0.6,Rotating,1,4,1,0,0,None,0,41,Not Deployed,0,0,0,501,14.9,6.6,6,7,6,5,0,8.33,1,0,0,0.0,-0.2,-0.25,-0.5,0.0,10.5,1.0,0.2,Stable,Improving,Stable,0.466,47,MODERATE,Leave gap | Sleep decline,37 | 9,Increasing | Declining,Consider leave/recovery review,Prolonged gap since last leave taken,synthetic-model-v1,2026-01-16 03:00:00,0
P0076,2026-01-22,34,4,UNIT-09,Junior Officer,40,9.1,0.8,Rotating,1,3,3,0,0,None,0,48,Not Deployed,0,0,0,508,9.8,6.5,6,5,7,5,0,8.52,2,0,0,0.0,0.77,-0.27,0.67,-2.0,14.0,0.67,1.23,Declining,Declining,Declining,0.667,67,HIGH,Leave gap | Mood decline | Average duty hours | Night-duty frequency | Sleep decline,26 | 18 | 11 | 7 | 5,Increasing | Declining | Increasing | Increasing | Declining,Consider leave/recovery review,Prolonged gap since last leave taken,synthetic-model-v1,2026-01-23 01:00:00,0
P0076,2026-01-29,34,4,UNIT-09,Junior Officer,40,7.8,0.2,Rotating,0,3,0,0,0,None,0,55,Not Deployed,0,0,0,515,9.9,7.1,6,5,7,5,0,8.35,2,0,0,0.0,-0.73,0.4,0.5,-1.5,17.5,-0.5,-0.97,Declining,Declining,Improving,0.638,64,HIGH,Leave gap | Mood decline | Night-duty frequency,40 | 16 | 8,Increasing | Declining | Increasing,Consider leave/recovery review,Prolonged gap since last leave taken,synthetic-model-v1,2026-01-30 04:00:00,0
P0076,2026-02-05,34,4,UNIT-09,Junior Officer,40,8.3,1.1,Day,0,3,0,0,0,None,0,62,Not Deployed,0,0,0,522,14.5,7.4,7,5,7,4,0,8.35,2,0,0,0.0,-0.08,0.62,0.4,-1.2,21.0,-0.4,0.62,Improving,Stable,Improving,0.626,63,HIGH,Leave gap | Mood decline | Night-duty frequency,44 | 11 | 7,Increasing | Declining | Increasing,Consider leave/recovery review,Prolonged gap since last leave taken,synthetic-model-v1,2026-02-06 03:00:00,0
P0076,2026-02-12,34,4,UNIT-09,Junior Officer,40,8.9,0.0,Day,0,4,0,0,0,None,0,69,Not Deployed,0,0,0,529,14.3,6.8,5,5,7,5,0,8.52,1,0,0,0.0,0.53,-0.08,0.33,-1.0,24.5,-0.33,0.02,Declining,Stable,Stable,0.585,58,HIGH,Leave gap | Mood decline | Average duty hours,44 | 8 | 6,Increasing | Declining | Increasing,Consider leave/recovery review,Prolonged gap since last leave taken,synthetic-model-v1,2026-02-13 04:00:00,0
P0076,2026-02-19,34,4,UNIT-09,Junior Officer,40,8.5,2.3,Day,0,3,0,0,0,None,0,76,Not Deployed,0,0,0,536,13.6,5.7,6,6,7,5,0,8.38,0,0,0,0.0,0.06,-1.17,0.29,0.14,28.0,-0.29,1.91,Declining,Stable,Declining,0.584,58,HIGH,Leave gap | Sleep decline | Average duty hours,42 | 16 | 1,Increasing | Declining | Increasing,Consider leave/recovery review | Wellness check-in focused on sleep and recovery,Prolonged gap since last leave taken | Sleep duration/quality declining from baseline,synthetic-model-v1,2026-02-20 01:00:00,0
P0076,2026-02-26,34,4,UNIT-09,Junior Officer,40,8.8,1.1,Rotating,1,2,2,0,0,None,0,83,Not Deployed,0,0,0,543,10.2,7.0,7,6,7,4,0,8.62,1,0,0,0.0,0.35,0.28,0.25,0.12,31.5,0.75,0.78,Improving,Stable,Stable,0.506,51,MODERATE,Leave gap | Average duty hours,47 | 4,Increasing | Increasing,Consider leave/recovery review,Prolonged gap since last leave taken,synthetic-model-v1,2026-02-27 01:00:00,0
P0076,2026-03-05,34,4,UNIT-09,Junior Officer,40,9.1,0.0,Rotating,1,2,3,0,0,None,0,90,Not Deployed,0,0,0,550,13.0,6.9,7,6,7,4,0,8.82,2,0,0,0.0,0.61,0.14,0.22,0.11,35.0,0.67,-0.11,Improving,Stable,Improving,0.529,53,MODERATE,Leave gap | Average duty hours | Night-duty frequency,43 | 6 | 4,Increasing | Increasing | Increasing,Consider leave/recovery review,Prolonged gap since last leave taken,synthetic-model-v1,2026-03-06 04:00:00,0
P0077,2026-01-01,25,3,UNIT-09,Field Officer,55,7.8,0.0,Rotating,0,3,0,0,0,None,0,8,Not Deployed,0,0,0,325,12.6,7.7,8,8,5,4,0,7.8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Stable,Stable,Stable,0.37,37,MODERATE,Overall workload,37,Stable,Routine monitoring,No significant risk indicators detected this period,synthetic-model-v1,2026-01-02 05:00:00,0
P0077,2026-01-08,25,3,UNIT-09,Field Officer,55,7.4,0.5,Rotating,0,4,0,0,0,None,0,15,Not Deployed,0,0,0,332,9.5,7.3,6,6,5,4,0,7.6,0,0,0,0.0,-0.4,-0.4,0.0,-2.0,7.0,0.0,0.1,Declining,Stable,Declining,0.486,49,MODERATE,Mood decline | Sleep decline,37 | 11,Declining | Declining,Wellness check-in focused on sleep and recovery,Sleep duration/quality declining from baseline,synthetic-model-v1,2026-01-09 04:00:00,0
P0077,2026-01-15,25,3,UNIT-09,Field Officer,55,6.9,0.4,Rotating,0,4,0,1,1,Emergency,1,7,Not Deployed,0,0,0,339,7.8,7.3,8,7,5,4,0,7.37,0,1,1,0.33,-0.7,-0.2,0.0,0.0,-4.5,0.0,-0.55,Declining,Stable,Declining,0.428,43,MODERATE,Overall workload,43,Stable,Routine monitoring,No significant risk indicators detected this period,synthetic-model-v1,2026-01-16 05:00:00,0
P0077,2026-01-22,25,3,UNIT-09,Field Officer,55,6.6,0.7,Rotating,1,4,2,0,0,None,0,14,Not Deployed,0,0,0,346,7.4,7.1,5,6,6,3,0,7.18,1,1,1,0.25,-0.77,-0.33,1.0,-1.0,4.0,1.0,-0.37,Stable,Declining,Stable,0.498,50,MODERATE,Mood decline | Sleep decline,33 | 17,Declining | Declining,Wellness check-in focused on sleep and recovery,Sleep duration/quality declining from baseline,synthetic-model-v1,2026-01-23 05:00:00,0
P0077,2026-01-29,25,3,UNIT-09,Field Officer,55,7.9,0.6,Night,1,5,3,0,0,None,0,21,Not Deployed,0,0,0,353,10.6,6.6,5,7,5,2,0,7.2,2,1,1,0.25,0.72,-0.75,-0.25,0.25,10.0,0.75,0.92,Declining,Stable,Declining,0.474,47,MODERATE,Sleep decline | Night-duty frequency | Average duty hours,22 | 15 | 11,Declining | Increasing | Increasing,Wellness check-in focused on sleep and recovery,Sleep duration/quality declining from baseline,synthetic-model-v1,2026-01-30 02:00:00,1
P0077,2026-02-05,25,3,UNIT-09,Field Officer,55,7.9,0.0,Night,1,4,5,0,0,None,0,28,Not Deployed,0,0,0,360,6.9,7.3,7,6,6,3,0,7.32,3,1,1,0.25,0.58,0.1,0.8,-0.8,15.0,0.6,0.14,Improving,Stable,Stable,0.392,39,MODERATE,Night-duty frequency | Mood decline | Leave gap | Average duty hours,18 | 10 | 6 | 5,Increasing | Declining | Increasing | Increasing,Review night-duty schedule,Frequent night shifts in the past 30 days,synthetic-model-v1,2026-02-06 01:00:00,1
P0077,2026-02-12,25,3,UNIT-09,Field Officer,55,9.7,0.6,Night,1,4,7,0,0,None,0,35,Not Deployed,0,0,0,367,8.7,7.2,7,7,6,4,0,8.02,4,0,0,0.0,2.28,-0.02,0.67,0.33,19.5,0.5,2.52,Stable,Declining,Improving,0.48,48,MODERATE,Average duty hours | Night-duty frequency | Leave gap,22 | 17 | 9,Increasing | Increasing | Increasing,Workload review | Review night-duty schedule,Duty hours elevated relative to personal baseline | Frequent night shifts in the past 30 days,synthetic-model-v1,2026-02-13 03:00:00,1
P0077,2026-02-19,25,3,UNIT-09,Field Officer,55,8.1,0.8,Night,1,5,9,0,0,None,0,42,Not Deployed,0,0,0,374,14.1,7.1,7,7,6,5,0,8.4,4,0,0,0.0,0.36,-0.11,0.57,0.29,23.71,0.43,0.76,Declining,Stable,Stable,0.548,55,HIGH,Night-duty frequency | Leave gap | Average duty hours,27 | 25 | 3,Increasing | Increasing | Increasing,Review night-duty schedule | Consider leave/recovery review,Frequent night shifts in the past 30 days | Prolonged gap since last leave taken,synthetic-model-v1,2026-02-20 04:00:00,1
P0077,2026-02-26,25,3,UNIT-09,Field Officer,55,8.7,0.8,Night,1,6,11,0,0,None,0,49,Not Deployed,0,0,0,381,13.3,6.5,6,5,8,4,0,8.6,4,0,0,0.0,0.91,-0.7,2.5,-1.75,27.75,0.38,1.26,Declining,Declining,Declining,0.581,58,HIGH,Leave gap | Night-duty frequency | Mood decline | Sleep decline | Average duty hours,20 | 15 | 11 | 7 | 6,Increasing | Increasing | Declining | Declining | Increasing,Review night-duty schedule | Consider leave/recovery review | Wellness check-in focused on sleep and recovery,Frequent night shifts in the past 30 days | Prolonged gap since last leave taken | Sleep duration/quality declining from baseline,synthetic-model-v1,2026-02-27 04:00:00,0
P0077,2026-03-05,25,3,UNIT-09,Field Officer,55,9.6,1.2,Rotating,0,5,0,0,0,None,0,56,Not Deployed,0,0,0,388,11.5,7.0,5,6,7,4,0,9.02,3,0,0,0.0,1.71,-0.12,1.22,-0.56,31.67,-0.67,2.42,Declining,Declining,Stable,0.534,53,MODERATE,Leave gap | Average duty hours | Night-duty frequency | Mood decline,25 | 15 | 10 | 4,Increasing | Increasing | Increasing | Declining,Workload review | Review night-duty schedule | Consider leave/recovery review,Duty hours elevated relative to personal baseline | Frequent night shifts in the past 30 days | Prolonged gap since last leave taken,synthetic-model-v1,2026-03-06 03:00:00,0
