id,pseudonymous_id,training_date,hours_committed
43892734-41c7-4bac-b235-89290fa4c000,ffdd5e3c-2213-45d8-92a2-b1ab959c2633,2026-01-08,5.0
026a26f7-b7b2-4639-9605-fe56dcaf6c03,ffdd5e3c-2213-45d8-92a2-b1ab959c2633,2026-01-15,6.6
de091431-65f7-4ae2-aba1-42653e82d811,ffdd5e3c-2213-45d8-92a2-b1ab959c2633,2026-01-23,3.7
200258a5-d3d4-4525-8579-4de40b5165c4,ffdd5e3c-2213-45d8-92a2-b1ab959c2633,2026-02-04,6.7
6daf3830-7bf3-4f18-b35c-7acace3dd893,ffdd5e3c-2213-45d8-92a2-b1ab959c2633,2026-02-11,3.0
06dcc25e-5755-44f2-80d2-da837c0d8349,ffdd5e3c-2213-45d8-92a2-b1ab959c2633,2026-02-18,2.6
71867fab-264e-40e1-ad56-4ad3ffab5d24,ffdd5e3c-2213-45d8-92a2-b1ab959c2633,2026-02-23,3.6
8f6d4ea7-c3f1-47de-a3a5-3b2fbdaa8cfc,ffdd5e3c-2213-45d8-92a2-b1ab959c2633,2026-03-02,4.1
efe2a1a1-7bf1-49e3-84f9-cee1af8aa433,ffdd5e3c-2213-45d8-92a2-b1ab959c2633,2026-03-06,2.9
410fb525-f785-4918-927d-25612e1be243,ffdd5e3c-2213-45d8-92a2-b1ab959c2633,2026-03-18,5.5
e17dd6de-c41d-4c69-af44-cb4f14fd81f2,ffdd5e3c-2213-45d8-92a2-b1ab959c2633,2026-03-25,3.5
c85dd22b-1529-49ef-8a2c-68e220efa4fa,ffdd5e3c-2213-45d8-92a2-b1ab959c2633,2026-03-30,4.7
5f148135-dee3-49de-ac9c-64e21949ebf3,ffdd5e3c-2213-45d8-92a2-b1ab959c2633,2026-04-03,5.8
622f0790-7c8c-4262-8381-c7de57baafaa,ffdd5e3c-2213-45d8-92a2-b1ab959c2633,2026-04-14,4.1
77a03515-a1f8-4e90-aa3a-44443ea0bf32,ffdd5e3c-2213-45d8-92a2-b1ab959c2633,2026-04-22,2.6
6a247326-c9c1-44df-8e00-62ada2c3ae5c,ffdd5e3c-2213-45d8-92a2-b1ab959c2633,2026-04-23,3.3
c7c50546-93ab-4e98-893b-2028c7783163,ffdd5e3c-2213-45d8-92a2-b1ab959c2633,2026-04-27,4.9
843554b0-e018-4a5d-af0d-3c48cb4a51c7,ffdd5e3c-2213-45d8-92a2-b1ab959c2633,2026-05-12,5.3
5f59fe86-5831-46dd-bad7-d64a2eccc351,ffdd5e3c-2213-45d8-92a2-b1ab959c2633,2026-05-15,7.0
b52c41a0-e925-4ae5-8a66-75fd14d62984,ffdd5e3c-2213-45d8-92a2-b1ab959c2633,2026-05-18,4.9
3375d3e5-4886-4c35-a70c-f9956357451d,ffdd5e3c-2213-45d8-92a2-b1ab959c2633,2026-05-22,6.4
2387056f-2503-4310-bc3d-a860713a6068,ffdd5e3c-2213-45d8-92a2-b1ab959c2633,2026-06-02,5.5
6518ce1c-3e30-4b90-a346-2f6f79bafafd,ffdd5e3c-2213-45d8-92a2-b1ab959c2633,2026-06-09,5.2
2dd38cce-094b-40ac-ae7f-ec2fd28b29ff,ffdd5e3c-2213-45d8-92a2-b1ab959c2633,2026-06-10,3.4
3c7b7856-ed71-4abd-aaee-f40f24ffaf01,ffdd5e3c-2213-45d8-92a2-b1ab959c2633,2026-06-12,4.3
5f2a838a-b298-4627-a9b6-b0003fb253fc,ffdd5e3c-2213-45d8-92a2-b1ab959c2633,2026-06-18,3.1
b38ec62c-1238-48a1-adbc-b0257d92df74,ffdd5e3c-2213-45d8-92a2-b1ab959c2633,2026-06-22,2.2
e7062883-0f22-48ce-b8f7-c2790fe4a35e,4d35925f-dc08-4701-9635-b21566f083c8,2026-01-12,5.6
7632df40-d67b-4bd9-a05f-eb253d0a8bb6,4d35925f-dc08-4701-9635-b21566f083c8,2026-01-13,4.9
747df159-a75d-4923-a811-4161f4ee7b67,4d35925f-dc08-4701-9635-b21566f083c8,2026-01-20,6.7
51588239-9e5e-464d-8c83-733abe5115fb,4d35925f-dc08-4701-9635-b21566f083c8,2026-01-27,5.0
2836e8cd-b75c-46e0-bf50-828db29b3866,4d35925f-dc08-4701-9635-b21566f083c8,2026-02-02,4.3
39db6cef-6b21-4b2c-8661-0a578abf3738,4d35925f-dc08-4701-9635-b21566f083c8,2026-02-09,4.8
43b9208f-1546-4e13-bb69-26869fa3e439,4d35925f-dc08-4701-9635-b21566f083c8,2026-02-11,4.3
0ac56bff-2eeb-42b7-ba0e-c476aaf03316,4d35925f-dc08-4701-9635-b21566f083c8,2026-02-20,2.5
ceffb036-4264-4c96-98d5-452e5b8ba6fa,4d35925f-dc08-4701-9635-b21566f083c8,2026-02-23,6.8
061bd755-cbeb-4dc9-882d-665d2dfae1f0,4d35925f-dc08-4701-9635-b21566f083c8,2026-02-24,3.3
30042487-35e5-47d0-8b22-7cceaae78ed3,4d35925f-dc08-4701-9635-b21566f083c8,2026-02-26,3.4
9bf9acda-d626-44e5-930d-8d88d29589b1,4d35925f-dc08-4701-9635-b21566f083c8,2026-03-03,4.3
0d3dbe2a-1878-4b4c-b780-a95e43ee7901,4d35925f-dc08-4701-9635-b21566f083c8,2026-03-06,3.8
be0b0e26-49c4-46d7-95aa-94656c7c4adc,4d35925f-dc08-4701-9635-b21566f083c8,2026-03-12,5.9
bf02444a-f5ca-49f9-b7a6-c8885c264142,4d35925f-dc08-4701-9635-b21566f083c8,2026-03-18,4.9
b7075e17-6af9-41ad-b355-83ad92c1cae9,4d35925f-dc08-4701-9635-b21566f083c8,2026-03-30,2.8
8da0a20d-5bae-451c-b769-504f3d95fcbe,4d35925f-dc08-4701-9635-b21566f083c8,2026-03-31,4.5
39b081cd-f732-4a55-bf0e-09ee6b4d2646,4d35925f-dc08-4701-9635-b21566f083c8,2026-04-02,5.7
0f49bf14-6cd6-4fda-aa77-6870f1bf0320,4d35925f-dc08-4701-9635-b21566f083c8,2026-04-09,3.7
eea07127-18bf-44fa-ac34-f69ccc1909bd,4d35925f-dc08-4701-9635-b21566f083c8,2026-04-13,1.7
afcab12d-f44d-4cdf-8711-099c61721996,4d35925f-dc08-4701-9635-b21566f083c8,2026-04-15,3.7
6195563d-757f-4e67-ad17-0fa4f19de04e,4d35925f-dc08-4701-9635-b21566f083c8,2026-04-21,4.6
185b52da-5be5-4e42-94a2-8019f405787f,4d35925f-dc08-4701-9635-b21566f083c8,2026-04-30,6.6
bf12ec30-3b91-4bd8-8d28-a56517800e42,4d35925f-dc08-4701-9635-b21566f083c8,2026-05-01,6.0
918d877f-3d29-48af-bb89-d88e5232915c,4d35925f-dc08-4701-9635-b21566f083c8,2026-05-07,5.6
77578e63-d419-4872-afce-1775a44780f9,4d35925f-dc08-4701-9635-b21566f083c8,2026-05-12,3.9
ebc707fe-f497-4d50-af6d-e6ea50b34de8,4d35925f-dc08-4701-9635-b21566f083c8,2026-05-22,5.9
54d231aa-f104-4aaa-b66a-443ad1493eb3,4d35925f-dc08-4701-9635-b21566f083c8,2026-06-02,4.3
08c4b922-7f9e-43ca-ab86-c77b350cd35f,4d35925f-dc08-4701-9635-b21566f083c8,2026-06-03,3.5
fdea1cab-24f8-4a18-ab92-98080b557c14,4d35925f-dc08-4701-9635-b21566f083c8,2026-06-11,3.1
1b5086b6-a7ed-4447-bf77-76a01d8ece64,4d35925f-dc08-4701-9635-b21566f083c8,2026-06-12,4.7
bb34d1f4-24e9-405f-a06e-9e7dab69d2b1,4d35925f-dc08-4701-9635-b21566f083c8,2026-06-16,4.3
110c56ac-848a-4777-92b9-0932b4fac4d8,4d35925f-dc08-4701-9635-b21566f083c8,2026-06-23,4.0
bf627318-209f-4d46-ae59-e5ae08ce7890,1ccca2ef-bafe-4608-8c90-ca915483641f,2026-01-06,2.2
06ba0083-da56-46ca-b3f8-0b8a3d9a7e38,1ccca2ef-bafe-4608-8c90-ca915483641f,2026-01-07,4.7
20d7f1a1-8bd0-407b-bae4-bae728c29ecb,1ccca2ef-bafe-4608-8c90-ca915483641f,2026-01-16,3.8
3e6cfb83-7a49-442f-a962-b2481040dac5,1ccca2ef-bafe-4608-8c90-ca915483641f,2026-01-20,4.6
df1cb5bf-15a9-496f-95ed-e340ab92570c,1ccca2ef-bafe-4608-8c90-ca915483641f,2026-01-21,1.5
b5d69ce5-a643-48b8-8441-6d26f149ad28,1ccca2ef-bafe-4608-8c90-ca915483641f,2026-01-22,3.2
d18cfc80-66d8-4cef-bb59-d4affda711b0,1ccca2ef-bafe-4608-8c90-ca915483641f,2026-01-26,2.7
04c557c3-b019-4d9f-96bf-01d4b54cdcf6,1ccca2ef-bafe-4608-8c90-ca915483641f,2026-02-02,4.3
f0b79e55-7d1b-47ce-8857-2311d8a53cb5,1ccca2ef-bafe-4608-8c90-ca915483641f,2026-02-04,4.7
91dfc1c7-6cb5-4da8-a7f8-7bcbaf4431da,1ccca2ef-bafe-4608-8c90-ca915483641f,2026-02-09,5.1
32faea91-9b90-47f3-9be0-3b616c49239d,1ccca2ef-bafe-4608-8c90-ca915483641f,2026-02-11,3.4
f99e9072-779a-4a49-98fe-56e20de04000,1ccca2ef-bafe-4608-8c90-ca915483641f,2026-02-16,4.9
b6108926-1d44-4e12-9b8d-a984f583be54,1ccca2ef-bafe-4608-8c90-ca915483641f,2026-02-18,3.8
397b54ac-77e9-4734-9038-3b739b1f07d1,1ccca2ef-bafe-4608-8c90-ca915483641f,2026-02-23,3.8
49bc3ec1-c235-4e44-8173-d37f99b00f7d,1ccca2ef-bafe-4608-8c90-ca915483641f,2026-02-26,5.4
ec8a6a8b-0c6d-4906-ba35-59ec99cfd337,1ccca2ef-bafe-4608-8c90-ca915483641f,2026-03-02,4.9
e6423beb-ced5-4588-b46b-e658fe34d832,1ccca2ef-bafe-4608-8c90-ca915483641f,2026-03-10,5.2
a3614053-c77f-4dfb-b2df-b34e1017094a,1ccca2ef-bafe-4608-8c90-ca915483641f,2026-03-18,2.2
7c723a43-0f56-42d0-aaaf-99f2ab9da9ab,1ccca2ef-bafe-4608-8c90-ca915483641f,2026-03-19,5.1
5065d549-5680-47c3-8f2d-fce9f60801ac,1ccca2ef-bafe-4608-8c90-ca915483641f,2026-03-20,3.7
ca5963b9-fa3d-4824-bb65-c0da4100c3fb,1ccca2ef-bafe-4608-8c90-ca915483641f,2026-03-23,2.9
a5e62390-341e-4f1b-a868-4234961144bc,1ccca2ef-bafe-4608-8c90-ca915483641f,2026-03-26,5.4
6d0c7af8-69a7-4572-af99-1028704ff8b9,1ccca2ef-bafe-4608-8c90-ca915483641f,2026-03-30,4.7
8861b351-0b22-4537-a508-afff287c0b5f,1ccca2ef-bafe-4608-8c90-ca915483641f,2026-04-02,4.0
d46ef70e-adc9-45a7-ac33-847e469c64cf,1ccca2ef-bafe-4608-8c90-ca915483641f,2026-04-08,3.3
b28f7ce6-3929-4205-ae11-6f6019ec5f0d,1ccca2ef-bafe-4608-8c90-ca915483641f,2026-04-13,3.2
48311400-1302-4017-99c5-be4e72811029,1ccca2ef-bafe-4608-8c90-ca915483641f,2026-04-14,4.4
b089bb97-5796-4826-9ec4-50a5dacd6d25,1ccca2ef-bafe-4608-8c90-ca915483641f,2026-04-21,2.6
ef2e3172-fd61-4531-8a92-b6d999e5279e,1ccca2ef-bafe-4608-8c90-ca915483641f,2026-04-22,2.1
699a61c8-2b6c-4e2b-af1c-f951a289239d,1ccca2ef-bafe-4608-8c90-ca915483641f,2026-04-23,2.8
45a17919-38cf-4181-b8a7-3ba30fd40796,1ccca2ef-bafe-4608-8c90-ca915483641f,2026-05-01,3.2
bf4af3e0-61fc-423f-89c2-1e2e1df0709a,1ccca2ef-bafe-4608-8c90-ca915483641f,2026-05-12,3.6
51bdeae2-d333-4b56-abab-047271ca5881,1ccca2ef-bafe-4608-8c90-ca915483641f,2026-05-13,5.3
d6b8c729-6da9-4c46-84cd-91204e909737,1ccca2ef-bafe-4608-8c90-ca915483641f,2026-05-21,3.3
0ad5cf1f-d794-4d72-a790-b157e67e8cce,1ccca2ef-bafe-4608-8c90-ca915483641f,2026-05-27,2.7
1aea1adf-e22e-4d26-bd00-99df117d132a,1ccca2ef-bafe-4608-8c90-ca915483641f,2026-06-01,3.9
307f8ce3-e82c-4dde-8811-02ba4e796ee4,1ccca2ef-bafe-4608-8c90-ca915483641f,2026-06-04,4.4
dd3217a5-9de0-4250-b2e8-81038b951c40,1ccca2ef-bafe-4608-8c90-ca915483641f,2026-06-08,5.3
7880d213-be7d-41d2-91e1-ae6d34021b9c,1ccca2ef-bafe-4608-8c90-ca915483641f,2026-06-16,1.9
4d0f1bf6-9d1e-4f8c-a617-a851be1c3274,1ccca2ef-bafe-4608-8c90-ca915483641f,2026-06-17,3.6
c7511d02-814c-4c36-9f43-5141921740ca,1ccca2ef-bafe-4608-8c90-ca915483641f,2026-06-26,3.1
86f0c886-d542-4c33-9218-f65a2ee9e6d4,4d50a6b5-8fdd-4d91-add7-70f9fca5875e,2026-01-07,5.5
62bf452e-49cf-4227-a20e-41a648b34dfa,4d50a6b5-8fdd-4d91-add7-70f9fca5875e,2026-01-14,4.5
fa5e42a5-eb4f-4e66-8d02-0c6fc50c7d72,4d50a6b5-8fdd-4d91-add7-70f9fca5875e,2026-01-16,3.0
6affb92b-d9e2-42aa-a953-e58f008ae48d,4d50a6b5-8fdd-4d91-add7-70f9fca5875e,2026-01-19,4.7
6266d5ad-c507-4acc-a3bb-dca84cca6124,4d50a6b5-8fdd-4d91-add7-70f9fca5875e,2026-01-27,5.4
0ff3be4d-432f-4bf9-8556-92a2288caed2,4d50a6b5-8fdd-4d91-add7-70f9fca5875e,2026-02-02,3.2
cefe7b5d-699b-4b8e-95f1-d514ae975745,4d50a6b5-8fdd-4d91-add7-70f9fca5875e,2026-02-12,3.2
b836faa2-dcec-41e5-96de-77c31b891f9e,4d50a6b5-8fdd-4d91-add7-70f9fca5875e,2026-02-17,4.8
d60a7696-6673-459a-9b69-fa00898ce069,4d50a6b5-8fdd-4d91-add7-70f9fca5875e,2026-02-20,4.2
1bd1d628-3fd0-45d5-a758-c9ebd766ad71,4d50a6b5-8fdd-4d91-add7-70f9fca5875e,2026-03-09,4.9
e2dd8f81-4960-49ed-89ab-159bbf985c71,4d50a6b5-8fdd-4d91-add7-70f9fca5875e,2026-03-12,2.3
1facfc8f-2262-4dd2-8858-057daafbbec7,4d50a6b5-8fdd-4d91-add7-70f9fca5875e,2026-03-16,2.7
6cef6076-3c89-4667-996b-417eb6c3aadd,4d50a6b5-8fdd-4d91-add7-70f9fca5875e,2026-03-19,3.1
7821d563-fa2a-4dd0-b3ea-85cceae2efc2,4d50a6b5-8fdd-4d91-add7-70f9fca5875e,2026-03-24,5.5
3d8c74ee-039c-4506-aa7f-496e85e6a4b1,4d50a6b5-8fdd-4d91-add7-70f9fca5875e,2026-03-27,3.2
18af5e48-ed5d-4939-b581-398bc6f2b3f6,4d50a6b5-8fdd-4d91-add7-70f9fca5875e,2026-03-31,4.8
6732b471-5a10-47fb-974b-5f3d97e3179a,4d50a6b5-8fdd-4d91-add7-70f9fca5875e,2026-04-07,3.9
67c9e4c2-5fa1-4dfa-92d8-5f4d432a4c82,4d50a6b5-8fdd-4d91-add7-70f9fca5875e,2026-04-09,5.5
c028c1ee-eaaf-47e2-97a5-982fbfa13dba,4d50a6b5-8fdd-4d91-add7-70f9fca5875e,2026-04-13,3.7
d5f4117e-f2a3-4613-9f94-104378ad5f67,4d50a6b5-8fdd-4d91-add7-70f9fca5875e,2026-04-15,3.4
f611d835-9c37-40f3-abbf-409d02d392c3,4d50a6b5-8fdd-4d91-add7-70f9fca5875e,2026-04-24,3.8
a903f527-b15c-4c9c-aa36-5f2d3b483157,4d50a6b5-8fdd-4d91-add7-70f9fca5875e,2026-04-28,4.4
8eefa5ce-598e-44f7-ac1f-a5dc5bff8a8d,4d50a6b5-8fdd-4d91-add7-70f9fca5875e,2026-05-05,4.1
4b97352e-06ab-425e-a80f-a34320b5e72e,4d50a6b5-8fdd-4d91-add7-70f9fca5875e,2026-05-11,4.0
eb8f881c-9833-4aac-84c8-6afce2225ff2,4d50a6b5-8fdd-4d91-add7-70f9fca5875e,2026-05-13,6.6
ff90faa2-fda1-481b-ac84-eb582f1cd746,4d50a6b5-8fdd-4d91-add7-70f9fca5875e,2026-05-18,4.1
b2cf3a1b-5212-40a7-bc77-148176dd7a29,4d50a6b5-8fdd-4d91-add7-70f9fca5875e,2026-05-21,1.8
8e0f21cd-9f81-4024-b0fa-d926a292b59b,4d50a6b5-8fdd-4d91-add7-70f9fca5875e,2026-06-01,5.6
073953fa-86ea-4c5e-9783-2a5b18eca0e7,4d50a6b5-8fdd-4d91-add7-70f9fca5875e,2026-06-18,7.5
c5823869-fb60-4300-ae05-3bd6aee27460,814bcd5d-6c43-4c9e-be13-506c8e025f59,2026-01-08,1.5
9db193bf-e1d0-4a7e-a054-cb9cab35c95f,814bcd5d-6c43-4c9e-be13-506c8e025f59,2026-01-09,5.2
3cbcbee8-6e84-4b9d-acc2-ccad1c192e99,814bcd5d-6c43-4c9e-be13-506c8e025f59,2026-01-22,4.1
9d9f2762-8f05-4d31-803c-ef2ea9c6f623,814bcd5d-6c43-4c9e-be13-506c8e025f59,2026-01-23,4.5
ddc214dd-a290-4c0a-9b4b-d50ece67488b,814bcd5d-6c43-4c9e-be13-506c8e025f59,2026-02-04,3.1
df250a74-5aed-4e4a-a621-cb92eef06645,814bcd5d-6c43-4c9e-be13-506c8e025f59,2026-02-12,4.1
edb90923-c3dc-4f6c-ab3d-0230e22ecf70,814bcd5d-6c43-4c9e-be13-506c8e025f59,2026-02-13,4.4
5673965e-f6b4-460a-9134-88179f27aa09,814bcd5d-6c43-4c9e-be13-506c8e025f59,2026-02-20,5.4
8ae41c91-bcda-49c8-ae17-7f8b0c514bbc,814bcd5d-6c43-4c9e-be13-506c8e025f59,2026-03-02,2.2
9c12db57-c847-4a52-961a-fb6fe3d881a8,814bcd5d-6c43-4c9e-be13-506c8e025f59,2026-03-03,4.2
5400a3a9-9da7-41ed-8e13-52415be9b5df,814bcd5d-6c43-4c9e-be13-506c8e025f59,2026-03-09,3.5
a246b1c6-f116-4598-a971-a7a74e39fec4,814bcd5d-6c43-4c9e-be13-506c8e025f59,2026-03-10,3.9
f7cf0ae8-f066-4ddd-88a3-f3024d236727,814bcd5d-6c43-4c9e-be13-506c8e025f59,2026-03-18,5.6
55959404-ea79-4525-9c09-b6e1fc9035b3,814bcd5d-6c43-4c9e-be13-506c8e025f59,2026-03-20,3.9
3bb87f46-6a40-4047-a80b-76cd8541baa8,814bcd5d-6c43-4c9e-be13-506c8e025f59,2026-03-26,4.8
ec685acd-55e2-4c7e-a6b6-bdbebf1d2156,814bcd5d-6c43-4c9e-be13-506c8e025f59,2026-03-31,4.9
9fa266a8-8c60-49c2-ae95-12e13b751c21,814bcd5d-6c43-4c9e-be13-506c8e025f59,2026-04-01,4.6
953b674d-8f96-4a19-b8a1-a32ced59f755,814bcd5d-6c43-4c9e-be13-506c8e025f59,2026-04-17,5.0
5b5102e0-2200-412b-9a29-d8ed34e8d4f6,814bcd5d-6c43-4c9e-be13-506c8e025f59,2026-04-23,5.1
6bf0e525-5f45-4b77-946e-67e8c35caf6f,814bcd5d-6c43-4c9e-be13-506c8e025f59,2026-05-04,3.6
216eab77-5c2f-49ce-a08a-50c6187e82fd,814bcd5d-6c43-4c9e-be13-506c8e025f59,2026-05-08,5.9
724e0ad7-e1d9-4fdc-bf09-74dbe1617296,814bcd5d-6c43-4c9e-be13-506c8e025f59,2026-05-13,4.3
dd9e4896-b7fb-46c2-87b1-92642db695d8,814bcd5d-6c43-4c9e-be13-506c8e025f59,2026-05-21,5.5
911f380d-3cda-4cac-86be-84ce4af9f7c1,814bcd5d-6c43-4c9e-be13-506c8e025f59,2026-05-22,7.9
97e601db-da92-4798-a878-30fb0e4eb793,814bcd5d-6c43-4c9e-be13-506c8e025f59,2026-05-27,5.0
1ef8db58-cc5a-4521-9cb2-2325fc5b71fa,814bcd5d-6c43-4c9e-be13-506c8e025f59,2026-05-28,4.6
d3f698cb-867e-43f0-ae0e-e7dd0b331bba,814bcd5d-6c43-4c9e-be13-506c8e025f59,2026-06-08,4.8
29dd2b3a-b162-4cfd-88a7-cbdea626613c,814bcd5d-6c43-4c9e-be13-506c8e025f59,2026-06-16,3.0
04112e5d-3c9b-4ac5-bbde-adedd64653a6,814bcd5d-6c43-4c9e-be13-506c8e025f59,2026-06-17,3.2
940f7c5e-d96a-40a2-8be3-9f6ae9ce2db6,814bcd5d-6c43-4c9e-be13-506c8e025f59,2026-06-18,3.9
b91ce45e-0031-4d62-9b1f-9199f16eccdc,814bcd5d-6c43-4c9e-be13-506c8e025f59,2026-06-23,4.3
a2084461-deb9-4fd0-8572-523eaed494a3,814bcd5d-6c43-4c9e-be13-506c8e025f59,2026-06-25,5.4
34fce979-aebf-4e6c-bf06-19b821f4e0c0,dd50c927-6b25-4050-8d45-09d30fe5e2f2,2026-01-02,3.8
94db331e-efbd-4abe-aab4-8e4d7b72b574,dd50c927-6b25-4050-8d45-09d30fe5e2f2,2026-01-08,4.7
843ad0cc-2a12-4181-abbb-688b762a3595,dd50c927-6b25-4050-8d45-09d30fe5e2f2,2026-01-15,1.5
12846c3c-cd66-4d64-90ca-f0242ca8cd3f,dd50c927-6b25-4050-8d45-09d30fe5e2f2,2026-01-19,3.2
320286b8-eff8-4da5-91f8-b5a0cfdba2af,dd50c927-6b25-4050-8d45-09d30fe5e2f2,2026-01-21,4.8
997758f7-6057-432c-9994-26d08a84245a,dd50c927-6b25-4050-8d45-09d30fe5e2f2,2026-01-30,3.1
365c3546-5b0b-480c-8576-efed56ce91fa,dd50c927-6b25-4050-8d45-09d30fe5e2f2,2026-02-17,3.8
26d41950-e82a-44c6-943f-43a220462d49,dd50c927-6b25-4050-8d45-09d30fe5e2f2,2026-02-24,4.3
a0d56c32-e71d-43b4-a373-0e95b03f49c0,dd50c927-6b25-4050-8d45-09d30fe5e2f2,2026-02-25,4.0
8dea30a1-8063-43eb-bf54-8fcd25af9a5b,dd50c927-6b25-4050-8d45-09d30fe5e2f2,2026-02-26,3.0
103160e1-128a-4350-a331-7bc8d6d4d603,dd50c927-6b25-4050-8d45-09d30fe5e2f2,2026-03-03,2.2
30cbf264-ed38-4b50-aa07-a3d21806ea41,dd50c927-6b25-4050-8d45-09d30fe5e2f2,2026-03-04,3.2
dcc964fc-47c8-4aea-96c6-230112fb7b2b,dd50c927-6b25-4050-8d45-09d30fe5e2f2,2026-03-24,3.5
5f78b894-9fb2-4605-ae53-c7ad058593cb,dd50c927-6b25-4050-8d45-09d30fe5e2f2,2026-03-31,3.9
2f9487b2-7238-4b91-9870-b7406897736f,dd50c927-6b25-4050-8d45-09d30fe5e2f2,2026-04-02,5.7
9625a7d7-b025-44d0-bada-be88630cbb1b,dd50c927-6b25-4050-8d45-09d30fe5e2f2,2026-04-03,4.0
37f595b4-5ec1-4edb-b603-b1854d1c0d95,dd50c927-6b25-4050-8d45-09d30fe5e2f2,2026-04-07,3.2
3153c8f7-e740-49d0-b945-bd65d3104b94,dd50c927-6b25-4050-8d45-09d30fe5e2f2,2026-04-09,6.2
144c9fe6-18ae-4dda-9f36-4a0c53231b00,dd50c927-6b25-4050-8d45-09d30fe5e2f2,2026-04-13,3.1
668a5b8c-1f28-44bf-9baf-595e3a8ebe5d,dd50c927-6b25-4050-8d45-09d30fe5e2f2,2026-05-04,5.0
de6532be-d26a-406f-ac67-c0525fcecedf,dd50c927-6b25-4050-8d45-09d30fe5e2f2,2026-05-21,5.4
14c08bd9-0074-4448-8c49-7b43e15d4b66,dd50c927-6b25-4050-8d45-09d30fe5e2f2,2026-05-26,5.9
054a2ced-5fd3-436d-a2bd-e7fc7185929e,dd50c927-6b25-4050-8d45-09d30fe5e2f2,2026-06-01,4.8
f88f2b72-e381-40bf-b80f-f11bd04ba599,dd50c927-6b25-4050-8d45-09d30fe5e2f2,2026-06-09,2.7
35cbe7be-a26b-4e7b-998b-d3f5d3ee84dc,dd50c927-6b25-4050-8d45-09d30fe5e2f2,2026-06-11,4.5
77a27e08-5efc-46cf-bce6-1dd3fa164362,dd50c927-6b25-4050-8d45-09d30fe5e2f2,2026-06-18,1.5
53f27134-2877-4387-b6c5-59481f9c1acd,dd50c927-6b25-4050-8d45-09d30fe5e2f2,2026-06-29,4.5
c146c932-8664-48b1-afb2-6a3f25112f99,4ab96b1e-eca6-4582-a326-96eaae1536b8,2026-01-05,5.0
d7d97ccf-d199-424c-930d-0aab59f363b7,4ab96b1e-eca6-4582-a326-96eaae1536b8,2026-01-09,2.8
cb07c4a6-fdbe-4ef5-9e1a-922eee2e6d30,4ab96b1e-eca6-4582-a326-96eaae1536b8,2026-01-16,6.1
7b2c1f6e-bead-4db5-baa7-116ecd4954ed,4ab96b1e-eca6-4582-a326-96eaae1536b8,2026-01-19,3.5
ae8392cd-8d62-4c7a-9406-f8d8f11cbcab,4ab96b1e-eca6-4582-a326-96eaae1536b8,2026-01-26,5.3
ca49f95f-d253-45a8-919b-0e3d36603885,4ab96b1e-eca6-4582-a326-96eaae1536b8,2026-01-29,5.6
1553f2a1-dc0b-4131-ba76-a87a27c5e826,4ab96b1e-eca6-4582-a326-96eaae1536b8,2026-02-02,2.5
a85a8954-7a27-446e-bcf1-e38172978b07,4ab96b1e-eca6-4582-a326-96eaae1536b8,2026-02-16,5.7
a68ee42a-f5da-434d-9fd0-1a94bb957291,4ab96b1e-eca6-4582-a326-96eaae1536b8,2026-02-18,3.9
7d1180c3-a1e9-465e-8d04-63b01f87d23b,4ab96b1e-eca6-4582-a326-96eaae1536b8,2026-02-19,4.7
a30a124b-941d-4f53-84c5-14fe60e2f17d,4ab96b1e-eca6-4582-a326-96eaae1536b8,2026-02-23,3.0
4585535e-a7dd-4c18-9303-9b68ad83dea0,4ab96b1e-eca6-4582-a326-96eaae1536b8,2026-02-25,6.1
1477669b-c821-4ed2-9730-67fbbce95aa5,4ab96b1e-eca6-4582-a326-96eaae1536b8,2026-02-26,3.6
51a4a4b5-cd82-4afd-aa40-92837fc58004,4ab96b1e-eca6-4582-a326-96eaae1536b8,2026-03-06,4.4
f899ec86-269c-4433-aae5-fee466248586,4ab96b1e-eca6-4582-a326-96eaae1536b8,2026-03-12,5.3
ec24a656-3697-428e-bfb8-8b8bad7194e2,4ab96b1e-eca6-4582-a326-96eaae1536b8,2026-03-20,4.6
064f1aae-3db4-4822-8508-0fa481d23b66,4ab96b1e-eca6-4582-a326-96eaae1536b8,2026-03-24,5.5
c041c86b-d18c-4866-ace8-88debd101c19,4ab96b1e-eca6-4582-a326-96eaae1536b8,2026-04-06,6.3
fbe7f265-6a3f-4e9e-877a-ccbf84cebe7e,4ab96b1e-eca6-4582-a326-96eaae1536b8,2026-04-07,2.3
64725c62-989f-4bb3-a26d-830cb7ba482c,4ab96b1e-eca6-4582-a326-96eaae1536b8,2026-04-08,3.4
28b774f1-0cde-458b-b4bf-10606e12ffe9,4ab96b1e-eca6-4582-a326-96eaae1536b8,2026-04-09,3.4
37740e7b-8851-4b14-932e-966bdf65e84c,4ab96b1e-eca6-4582-a326-96eaae1536b8,2026-04-22,5.3
302d8c45-9d85-473c-a19e-9d0b4a2b609e,4ab96b1e-eca6-4582-a326-96eaae1536b8,2026-04-24,2.8
b8788982-a316-4a65-b82f-65e7b8dfe828,4ab96b1e-eca6-4582-a326-96eaae1536b8,2026-05-07,6.1
7dbd0260-d87b-4829-aa4a-4b48c074b187,4ab96b1e-eca6-4582-a326-96eaae1536b8,2026-05-08,3.7
f44cdfdb-6602-4095-97a5-912d9142d18a,4ab96b1e-eca6-4582-a326-96eaae1536b8,2026-05-13,2.8
